,id,gold_keys,title,text_intro
50,S0370269304006768.txt,"['renormalis', 'nfinit deriv expans', 'brst terminolog', 'brst cohomolog theorem', 'invari extens of local function', 'non-loc found', 'function which is local in a particular gaug', 'notion of renormalis', 'gaug invari extens of local function', 'infrar mode', 'gaug independ renormalis', 'it gaug invari extens', 'expect valu']",.,"In our study we illustrate the properties of gauge invariant extensions of local functionals. We aim at clarifying, via specific examples, the relation between a functional which is local in a particular gauge (but not necessarily gauge invariant), and its gauge invariant extension (which is not necessarily local). We show that the non-localities found are not perturbatively local because they cannot be expressed in terms of an infinite derivative expansion. We believe that the implications of this observation have not been clearly emphasised in the literature, as attested by the absence of any debate about it in recent works. It is precisely these dangerous infrared modes that make it hard to define a gauge independent renormalisation for the gauge invariant extensions of local functionals. This observation supports the remark in [2] that the expectation value receives important contributions from both large and small distances. Our arguments on renormalisability are based on the notion of renormalisation in the modern sense [8] which relies on BRST cohomology theorems. The BRST terminology will therefore be frequently used here, even though it is not always necessary.
"
51,S037026930400680X.txt,"['yukawa coupl in the quark and charg lepton sector', 'quark', 'see-saw mechan', 'δm2 valu can be fit by take the spectrum of rhd neutrino mass', 'quark sector', 'light neutrino mass', 'rhd neutrino mass', 'yukawa coupl', 'θ12 and θ23 mix angl', 'the angle\xa0θ13', 'mr∼1010–1015', 'charg lepton sector', ""hierarchy-fre mass impli by the δm2'"", 'hierarch neutrino yukawa coupl']",.,"Certainly therefore the see-saw mechanism is an attractive explanation of why the light neutrino masses are so small. However, it is not without its faults. In particular, there is a tension between the strongly hierarchical nature of the observed Yukawa couplings in the quark and charged lepton sectors, and the essentially hierarchy-free masses implied by the Δm2's. Moreover, both the θ12 and θ23 mixing angles are large while the angle θ13 is small which is in sharp contrast with the corresponding mixings in the quark sector which are all small. These problems can be solved in specific models, for example, the Δm2 values can be fitted by taking the spectrum of rhd neutrino masses to be hierarchical in such a way as to almost compensate for the hierarchical neutrino Yukawa couplings. But this has the price of introducing a wide range of rhd neutrino masses MR∼1010–1015 which then require explanation.
"
52,S0166361516300926.txt,"['erp modul', 'ess', 'hybrid erp system', 'erp instal', 'enterpris social softwar', 'erp system']",.,"This research traces the implementation of an information system in the form of ERP modules covering tenant and contract management in a Chinese service company. Misalignments between the ERP system specification and user needs led to the adoption of informal processes within the organisation. These processes are facilitated within an informal organisational structure and are based on human interactions undertaken within the formal organisation. Rather than to attempt to suppress the emergence of the informal organisation the company decided to channel the energies of staff involved in informal processes towards organisational goals. The company achieved this by harnessing the capabilities of what we term a hybrid ERP system, combining the functionality of a traditional (formal) ERP installation with the capabilities of Enterprise Social Software (ESS). However the company recognised that the successful operation of the hybrid ERP system would require a number of changes in organisational design in areas such as reporting structures and communication channels. A narrative provided by interviews with company personnel is thematised around the formal and informal characteristics of the organisation as defined in the literature. This leads to a definition of the characteristics of the hybrid organisation and strategies for enabling a hybrid organisation, facilitated by a hybrid ERP system, which directs formal and informal behaviour towards organisational goals and provides a template for future hybrid implementations.
"
53,S0168365912006207.txt,"['biomimet materi', 'electrospin', 'self-assembl', 'convent manufactur method', 'collagen-mimet pa', 'tune and optim', 'PA nanofib', 'achiev fiber-lik structur', 'robust of self-asseml pa to electrospun nanofib', 'costli manufactur method', 'a full-fledg commerci medic product', 'inject in vivo into model and spontan self-assembl into nanofib in aqueou solut', 'large-scal commerci product', 'pa', 'compar and contrast', 'a manufactur method']",.,"Unlike conventional materials used in nerve tissue engineering, PAs can be directly injected in vivo into models and spontaneously self-assemble into nanofibers in aqueous solutions. Furthermore, PAs can function as biomimetic materials exemplified by collagen-mimetic PAs [92]. Conventional materials often rely on electrospinning as a manufacturing method to achieve fiber-like structures suitable for use in nerve regeneration. The self-assembly nature of PAs allows them to circumvent costly manufacturing methods. However, in contrast to conventional manufacturing methods like electrospinning where quality and batch-to-batch variability can be tightly controlled, merely relying on self-assembly as a method of large-scale commercial production is still an experimental concept. Perhaps the next step would be to carefully compare and contrast the robustness of self-assemled PAs to electrospun nanofibers. Given that the constituent elements in PAs and external factors like pH can affect its structural assembly, parameters must be finely tuned and optimized in order for PA nanofibers to be used as a full-fledged commercialized medical product [93].
"
54,S0022311511010014.txt,"['channel event', 'collis cascad', 'Ga', 'low energi cascad in Pu and puga', 'energet atom travel deep into the lattic through channel of low atom densiti', 'Ga atom', 'defect migrat pathway', 'cascad event']",.,"Discovering that both the vacancy and interstitial defect migration pathways are confined to Ga-free regions suggests changes in recombination rates of isolated vacancy-interstitial pairs in comparison to pure Pu. The degree to which the rates are effected depends on the distribution of residual defects post a cascade event, in addition to the concentration and ordering of the Ga atoms. If vacancies and interstitials become greatly separated after the collision cascade, then pathways to recombination are likely to become restricted and recovery times will be extended. This is viable for cascades that created a vacancy rich core surrounded by dispersed interstitials, as found for the low energy cascades in Pu and PuGa [11,12]. This may also be the case for channelling events, where energetic atoms travel deep into the lattice through channels of low atomic density.
"
55,S1687850714000405.txt,"['plant oil and starch', 'liquefact of coffe mucilag', 'non-starchi polysaccharid', 'effici of agricultur silag product', 'pulp and paper industri', 'remov of lignin', 'clarif of juic and wine', 'protoplast of plant cell', 'brighten of the pulp', 'arabinoxylan', 'hydrolysi of non-starchi polysaccharid', 'chlorin free bleach oper', 'extract of flavor and pigment', 'pulp', 'lignin', 'macer of veget matt', 'even redistribut of the water content of the bread', 'xylanas', 'xylan compon', 'bleach agent', 'make liquid coffe', 'anim feed industri', 'wood', 'recoveri of oil from subterranian mine', 'hydrolyz the xylan compon']",.,"Xylanases have potential applications in various fields. Some of the important applications are as fallows. Xylanases are used as bleaching agent in the pulp and paper industry. Mostly they are used to hydrolyzed the xylan component from wood which facilitate in removal of lignin (Viikari, Kantelinen, Buchert, & Puls, 1994). It also helps in brightening of the pulp to avoid the chlorine free bleaching operations (Paice, Jurasek, Ho, Bourbonnais, & Archibald, 1989). In bakeries the xylanase act on the gluten fraction of the dough and help in the even redistribution of the water content of the bread (Wong & Saddler, 1992). Xylanases also have potential application in animal feed industry. They are used for the hydrolysis of non-starchy polysaccharides such as arabinoxylan in monogastric diets (Walsh, Power, & Headon, 1993). Xylanases also play a key role in the maceration of vegetable matter (Beck & Scoot, 1974), protoplastation of plant cells, clarification of juices and wine (Biely, 1985) liquefaction of coffee mucilage for making liquid coffee, recovery of oil from subterranian mines, extraction of flavors and pigments, plant oils and starch (McCleary, 1986) and to improve the efficiency of agricultural silage production (Wong & Saddler, 1992).
"
56,S025405841530136X.txt,"['al–12si alloy', 'inocul', 'α-al dendrit grain', 'nb+b inocul', 'al–si cast alloy', 'fade', 'fine grain structur', 'refin of cast Al alloy', 'cast Al alloy', 'alloy', 'inocul with differ level of nb+b', 'refin of al–si cast alloy', 'grain refin', 'grain refin potenc of nb+b inocul', 'heterogen nucleat substrat', 'B', 'nb-base intermetal compound', 'nb+b', 'enhanc heterogen nucleat', 'lighter structur compon', 'grain', 'Nb', 'wide rang of cool rate']",.,"From this study where a commercial Al–12Si alloy was inoculated with different level of Nb+B addition to assess the grain refining potency of Nb+B inoculation it can be concluded that in-situ formed Nb-based intermetallics compounds are potent heterogeneous nucleation substrates with high potency for the refinement of Al–Si cast alloys. The primary α-Al dendritic grain size varies with the addition level of Nb and B. Moreover, significant grain refinement over a wide range of cooling rates is obtained via enhanced heterogeneous nucleation making the grain size of the material less sensitive to the cooling rate. Nb+B inoculants are characterised by some fading which is still acceptable after 4 h of contact time. Moreover, alloys refined by means of Nb+B inoculants can be recycled obtaining a fine grain structure with small addition or no further addition of inoculants after the first initial addition. Concluding, Nb+B inoculation is a promising candidate for the refinement of cast Al alloy which could lead to their wider employment in the automotive industry with the resultant intrinsic advantages of lighter structural component from an environmental point of view.
"
57,S0045782513001473.txt,"['frame cell', 'volume-averag approach', 'shear stress', 'simpl cell', 'method of plane', 'framed’ cell', 'complic comput cell', 'calcul the stress tensor', 'IK equat', 'lees–edward cell', 'schweitz virial relat', 'constrain the veloc']",.,"In this paper, however, we prefer the simpler ‘framed’ cell employed by Hadjiconstantinou and Patera [16], where the shear stress is generated by constraining the velocity in a ‘frame’ rather than by modifying the shape of the box. The framed cell is periodic, but we cannot simply calculate the average stress in the whole box because the presence of an external buffer would produce spurious results. We need the local stress in the core region, but this complicates the Oij term in Eq. (3). There are other methods to calculate the stress tensor such as the method of planes [32], the volume-average approach [26,14], or the method derived from the Schweitz virial relation [25], but, in general, we must choose between a complicated computational cell (i.e. Lees–Edwards cell) and simplifying the calculation of the momentum flux, or a simple cell (i.e. framed cell) and complicating the calculation of the momentum flux. The new method we propose here does not need the direct calculation of the flux, so it avoids this issue altogether: we can use the framed cell and, at the same time, avoid the calculation of the IK equation.
"
58,S0370269304008792.txt,"['medium neutron–proton cross section', 'studi of the isovector part of the nuclear equat of state', 'δ meson', 'relativist framework', 'isovector meson field', 'σnp', 'introduct of the δ meson in the descript of the iso-vector equat of state', 'scalar δ field to the symmetri energi and the isospin dynam is particularli explor', 'comparison with experi', 'isospin mix', 'relativist energi', 'ru(zr)+zr(ru)', 'investig the densiti behavior of the symmetri energi with respect to isospin equilibr', 'studi', 'contribut of the iso-vector', 'combin system']",.,"We investigate the density behavior of the symmetry energy with respect to isospin equilibration in the combined systems Ru(Zr)+Zr(Ru) at relativistic energies of 0.4 and 1.528A GeV. The study is performed within a relativistic framework and the contribution of the iso-vector, scalar δ field to the symmetry energy and the isospin dynamics is particularly explored. We find that the isospin mixing depends on the symmetry energy and a stiffer behavior leads to more transparency. The results are also nicely sensitive to the “fine structure” of the symmetry energy, i.e., to the covariant properties of the isovector meson fields.The isospin tracing appears much less dependent on the in medium neutron–proton cross sections (σnp) and this makes such observable very peculiar for the study of the isovector part of the nuclear equation of state.Within such a framework, comparisons with experiments support the introduction of the δ meson in the description of the iso-vector equation of state."
59,S0375960115005630.txt,"['electromagnet field', 'laser puls', 'densiti wave', 'stern–gerlach-typ contribut', 'plasma electron', 'electron', 'wave ‘breaks’', 'high-intens laser puls', 'longitudin wave', 'stern–gerlach forc', 'electron damp the wave', 'laser-driven plasma wave', 'plasma', 'high electr field gradient of a plasma wave', 'laser', 'electromagnet field gradient']",.,"The systems in which the Stern–Gerlach force is most prominent are those with a high electromagnetic field gradient. Section 2 considers the implications of the coupling between the spin of a classical electron and the rapidly varying electromagnetic field produced by a laser-driven plasma wave. Sufficiently short, high-intensity laser pulses can form longitudinal waves within the electron density of a plasma. These density waves propagate with speed comparable to the group speed of the laser pulse. Not all plasma electrons form this wave, however; some of the electrons are caught up in the wave and accelerated by its high fields. The wave eventually collapses as these electrons damp the wave (the wave ‘breaks’). The extremely high electric field gradient of a plasma wave near wavebreaking provides an excellent theoretical testing ground for the effects of Stern–Gerlach-type contributions to the trajectory of a test electron.
"
60,S096386951400070X.txt,"['ners', 'electr imped', 'electr reson of an eddi current probe', 'snr', 'defect-decoupl resonance-shift effect', 'imped snr', 'eddi current probe', 'highlight a band of frequenc', 'near electr reson signal enhanc', 'ect inspect']",.,"This paper has highlighted a band of frequencies, outside the conventional operation range, and close to electrical resonance of an eddy current probe, where the magnitude of impedance SNR reaches a peak. The SNR of scans of three slots of varying depth were enhanced by a factor of up to 3.7, from the SNR measured at 1MHz. This is a result of a defect-decoupling resonance-shift effect and is referred to as the near electrical resonance signal enhancement (NERSE) phenomenon. NERSE frequency operation has significant potential for ECT inspection, and opens up a range of investigative possibilities. Within this investigation, only the magnitude of the electrical impedance has been analyzed. An immediate extension of this investigation will be to consider phase information, and determine whether a similar exploitable NERSE effect exists.
"
61,S2212667814001294.txt,"['knowledg manag', 'hybrid recommend approach', 'knowledg manag system', 'real-lif system', 'verifi the propos methodolog', 'KM', 'km', 'role-bas access contro', 'extend', 'rbac', 'defect when exist method about access control and recommend are deploy in km are analyz']",.,"Knowledge Management (KM) is one of the hotspots for research in the past decade. In most cases, the number of users in a Knowledge Management System (KMS) is very large, and they are from varied departments, even other companies. In this paper, some defects when existing methods about access control and recommendation are deployed in KMS are analyzed to show that these widely-used approaches need to be extended. To overcome the deficiencies of previous work, this paper proposes an extended Role-Based Access Control (RBAC) method and a hybrid recommendation approach for Knowledge Management System. Also, a real-life system is presented to verify the proposed methodology."
62,S0370269304009979.txt,"['brane world model', 'warp geometri', 'local on the brane', 'spin\xa00 field is local on a brane', 'five dimens', 'randall–sundrum model', 'standard model', 'local mechan', 'neg tension', 'local', 'six space–tim dimens', 'local the graviton', 'posit tension', 'introduc in the bulk']",.,"On the other hand, the other local fields except the gravitational field are not always localized on the brane even in the warped geometry. Indeed, in the Randall–Sundrum model in five dimensions [2], the following facts are well known: spin 0 field is localized on a brane with positive tension which also localizes the graviton while the spin 1/2 and 3/2 fields are localized not on a brane with positive tension but on a brane with negative tension [6]. Spin 1 field is not localized neither on a brane with positive tension nor on a brane with negative tension [7]. In six space–time dimensions, the spin 1 gauge field is also localized on the brane [8]. Thus, in order to fulfill the localization of Standard Model particles on a brane with positive tension, it seems that some additional interactions except the gravitational interaction must be also introduced in the bulk. There is a lot of papers devoted to the different localization mechanisms of the bulk fields in various brane world models.
"
63,S0301010414003516.txt,"['ambient air', 'vacuum-fabr procedur', 'evapor', 'plasma', 'vacuum', 'substrat', 'drum', 'track', 'aluminium gate electrod', 'web-coat drum', 'polyethylen naphthal (pen) substrat', 'exposur', 'tft', 'polyethylen naphthal', 'flash-evapor tpgda monom vapour', 'insul', 'circuit', 'pen', 'gold source/drain metallis layer', 'vacuum evapor', 'film', 'vacuum-deposit', 'cross-link', 'inter-lay metal connect', 'nitrogen glovebox', 'shadow mask', 'circuit fabric']",.,"Arrays of TFTs and circuits were fabricated on precleaned, 5cm×5cm, 125μm thick polyethylene naphthalate (PEN) substrates (Dupont-Teijin). Full details of our vacuum-fabrication procedures have been given in previous publications [17–19,23]. Briefly, aluminium gate electrodes and associated tracks were vacuum evaporated onto the substrates through shadow masks. Subsequently, the substrates were attached to a cooled web-coater drum (Aerre Machines). With the drum rotating at a linear speed of 25m/min under vacuum, flash-evaporated TPGDA monomer vapour which condensed onto the substrates was cross-linked by exposure, in situ, to a plasma. The resulting smooth, pinhole-free films were typically 500nm to 1μm thick with a measured dielectric constant varying in the range 4–5. For circuit fabrication, the insulator was patterned using shadow masks to define rectangular areas separated by 1mm gaps to act as vias for inter-layer metallic connections. The substrates were then transferred into an evaporator (Minispectros, Kurt Lesker) integrated into a nitrogen glovebox for the vacuum-deposition (2.4nm/min) of DNTT onto the insulator. Without exposing the substrates to ambient air, the gold source/drain metallisation layer was deposited through a shadow mask in the same evaporator.
"
64,S0009261415000974.txt,"['physic relev minima', 'alanin dipeptid', 'larger potenti energi space', 'cross-ov in the approxim global free energi', 'forc field and solvent model', 'balanc between potenti energi and well entropi', 'rang of temperatur chosen']",.,"Within the range of temperatures chosen, alanine dipeptide exhibits very simple behaviour. This result is due to the relatively small number of physically relevant minima (seven were characterised using this force field and solvent model) and the larger potential energy spacing between the global minimum and higher energy minima. Indeed, cross-overs in the approximate global free energy minimum for this system (where the free energy of the second-lowest potential energy minimum becomes lower than that of the global potential energy minimum) in the harmonic approximation would occur at 1170K. In general, the harmonic prediction for the crossover temperature between two minima is(4)kBTxo=V1−V2ln((o2ν¯2κ)/(o1ν¯1κ)),from Eq. (3), which clearly illustrates the balance between potential energy and well entropy.
"
65,S2212667812000937.txt,"['gener of logic reason question', 'AI techniqu', 'verbal question', 'question gener for job interview', 'algorithm for automat gener of logic reason questions.', 'construct question that are solvabl with uniqu solut', 'semant network', 'memori constrain mobil platform', 'tradit question databas']",.,"In this paper, we present algorithms for automatic generation of logic reasoning questions. The algorithms are able to construct questions that are solvable with unique solutions. The algorithms employ AI techniques such as semantic networks to produce verbal questions. These algorithms are small in size and are able to replace traditional question databases. They are particularly suitable for implementation on the memory constrained mobile platforms. The algorithms can be applied to question generation for job interview, civil service exam, etc."
66,S2212671612002351.txt,"['refract of prism', 'robust', 'geometr optic', 'effect', 'extend the applic of single-len stereovis system', 'posit estim method', 'mathemat model', 'refract plane', 'imag', 'transform matrix', 'singl optic system', 'express the relationship', 'single-len stereovis system', 'object point', 'prism']",.,"In this paper, a novel position estimation method of prism was proposed for single-lens stereovision system. The prism with multi faces was considered as a single optical system composed of some refractive planes. A transformation matrix which can express the relationship between an object point and its image by the refraction of prism was derived based on geometrical optics, and a mathematical model was introduced which can denote the position of prism with arbitrary faces only by 7 parameters. This model can extend the application of single-lens stereovision system using prism to a more widely area. Experimentation results are presented to prove the effectiveness and robustness of our proposed model."
67,S0009261408017028.txt,"['vibrat combin state', 'measur thi cumul thermal effect', 'high repetition-r laser', 'optical-chopp', 'cumul thermal effect', 'alcohol', 'absorpt', '1560nm femtosecond laser puls', 'non-radi process', 'primari alcohol', 'water', 'mode-mismatch two-color pump–prob experi', 'apertur z-scan experi', 'femtosecond laser puls at 1560nm', 'molecul', 'pure optic nonlinear', 'transient thermal effect', 'satur absorpt']",.,"We use open and close aperture Z-scan experiments, in analogy to the saturation absorption work discussed earlier in water [8], to respectively measure the β and n2 for a series of primary alcohols with the help of 1560nm femtosecond laser pulses, however, with the important inclusion of an optical-chopper. The vibrational combination states of the alcohols are coupled by the femtosecond laser pulses at 1560nm. These couplings result in the absorption of 1560nm and the excited molecules undergo relaxation through non-radiative processes, which gives rise to transient thermal effects. These transient thermal effects are related to the pure optical nonlinearity of the samples and can be measured as a change in their n2 values [14]. The transient thermal effects of individual pulses accumulate in case of high repetition-rate lasers to produce a cumulative thermal effect at longer timescales. We measure this cumulative thermal effect with the mode-mismatched two-color pump–probe experiment.
"
68,S0009261412012365.txt,"['decay constant', 'norbornen', 'norbornadien', 'parent ion', 'best fit decay constant', 'curv fit levenberg–marquardt algorithm', 'laser control principl', 'fragment of dcpd to cpd', 'two-step decay model', 'reaction', 'control the product yield of c5h6+', 'parent ion fragment', 'further ioniz', 'τ1=35f', 'matlab® program', 'c10h12+ ion signal', 'c10h12+', 'transient', 'c5h6+ ion signal', 'dcpd', 'observ dynam', 'appli laser control principl', 'photochem reaction of dcpd', 'τ1=36f', 'τ2=280f', 'biexponenti decay compon', 'distinct dynam of the neutral', 'rise and decay compon', 'c5h6+', 'τ2=240f', 'cpd', 'probe laser']",.,"Under these experimental conditions, the observed dynamics has to occur where the probe laser induces the reactions resulting in further ionization [30]. The two-step decay model [26] was applied to explain the above-mentioned fragmentation of DCPD to CPD, shown in Figure 8a. The fitting of the rise and decay components of the transients were done by Matlab® programming using the curve fitting Levenberg–Marquardt algorithm. The best fit decay constants for the biexponential decay components of C10H12+ ion signal is τ1=35fs and τ2=240fs, while that for C5H6+ ion signal is τ1=36fs and τ2=280fs, respectively. These decay constants conform to the previously reported time constants of norbornene and norbornadiene [22,23]. The transients of the reaction fragment C5H6+ are sufficiently different from that of the parent ion C10H12+ indicating that we are studying the distinct dynamics of the neutrals and not that of the parent ion fragmentation [24]. Applying laser control principles under such experimental circumstances also confirms that we are controlling the product yield of C5H6+, resulting from the photochemical reaction of DCPD.
"
69,S0370269303015478.txt,"['unitar constraint', 'h0', 'investig the quantum effect in the decay of the light cp-even higg boson h0', 'unitar bound', 'quantum effect', 'perturb expans', 'SM', 'loop-improv unitar bound', 'higg boson', 'decoupl regim', 'tree-level analysi', 'high-energi approxim', 'look for sizeabl differ with respect to the SM in the decoupl regim', 'equival theorem', 'exact bound', 'tree-level unitar bound', 'tree level analysi', 'gauge-boson mass', 'decay of the light cp-even higg boson h0']",.,"Since perturbative expansion is used, it is impossible to find the exact bounds; instead, one can derive tree-level unitarity bounds or loop-improved unitarity bounds. In this study, we will use unitarity bounds coming from a tree-level analysis [20]. This tree level analysis is derived with the help of the equivalence theorem [21], which itself is a high-energy approximation where it is assumed that the energy scale is much larger than the Z0 and W± gauge-boson masses. We will consider here this “high-energy” hypothesis that both the equivalence theorem and the decoupling regime are well settled, but in such a way that the unitarity constraint is also fulfilled. Our purpose is to investigate the quantum effects in the decays of the light CP-even Higgs boson h0, especially looking for sizeable differences with respect to the SM in the decoupling regime.
"
70,S0021999115001412.txt,"['uniaxi activ agent', 'theori of activ polar viscou gel', 'constitut equat', 'activ polar viscou gel', 'along with conserv of momentum', 'viscou bulk medium', 'model the continuum', 'cortic cytoskeleton flow', 'polar viscou gel', 'continuum hydrodynam descript', 'these equat', 'biolog morphogenesi', 'uniaxi polar agent', 'fluid', 'gel', 'non-newtonian fluid', 'equat of motion', 'polar field', 'energi consum', 'macroscop mechan', 'anisotrop']",.,"Inspired by energy-fueled phenomena such as cortical cytoskeleton flows [46,45,32] during biological morphogenesis, the theory of active polar viscous gels has been developed [37,33]. The theory models the continuum, macroscopic mechanics of a collection of uniaxial active agents, embedded in a viscous bulk medium, in which internal stresses are induced due to dissipation of energy [41,58]. The energy-consuming uniaxial polar agents constituting the gel are modeled as unit vectors. The average of unit vectors in a small local volume at each point defines the macroscopic directionality of the agents and is described by a polarization field. The polarization field is governed by an equation of motion accounting for energy consumption and for the strain rate in the fluid. The relationship between the strain rate and the stress in the fluid is provided by a constitutive equation that accounts for anisotropic, polar agents and consumption of energy. These equations, along with conservation of momentum, provide a continuum hydrodynamic description modeling active polar viscous gels as an energy consuming, anisotropic, non-Newtonian fluid [37,33,32,41]. The resulting partial differential equations governing the hydrodynamics of active polar viscous gels are, however, in general analytically intractable.
"
71,S2212667812000536.txt,"['softwar industri', '“triple-driven” three-dimension softwar develop practic teach system', 'softwar develop', 'practic skill', 'improv the softwar develop capabl and innov sens of student', 'softwar develop process']",.,"According to the situation that the IT students can not meet the software industry demand for qualified personnel, a “triple-driven” three-dimensional software development practical teaching system was proposed, aiming to improve the software development capabilities and innovation sense of students. This system can effectively improve students the interest of software development and the practical skills and sense of innovation, laying a solid foundation for student after graduation to rapidly integrate into the software development process, meeting the needs of software industry."
72,S0165168416300603.txt,"['gcc-phat', 'generalis cross correl phase transform', 'kalman filter', 'speaker', 'src-he', 'voic activ detector', 'gcc algorithm', 'ekf', 'gcc-phat step', 'speech segment', 'vad', 'm-th microphon pair', 'audio posit estim']",.,"Despite the fact that SRC-HE reduces the number of FEs, audio measurements extraction based on SRC would still be not suitable for real-time applications [39]. The previous SRC-HE module is then replaced by the generalised cross correlation phase transform (GCC-PHAT) introduced in Section 2.1, as this does not involve cumbersome point function estimations. The drawback is that the basic GCC algorithm can only detect one source at a time and it is known to be sensitive to room reverberations [5], however it is still effective under moderate reverberant environments (T60≈0.3s) [40]. For these reasons, at first experiments where only a speaker is active at any given time are carried out, as it often happens in a polite conversation between two or more people. Speech segments using a voice activity detector (VAD) [41] are further extracted and processed using a GCC-PHAT step, for the signal to be more robust to reverberations. Thus, the measure vector obtained za (see Section 2.1) can now be rewritten as za={τm(t)}, where each component τm is the TDOA collected at the m-th microphone pair at each time step t. Since TDOAs are not linear in the speaker position, they must be input into an extended Kalman filter (EKF), as in [10] to get an audio position estimation.
"
73,S0167273815004130.txt,"['powder x-ray diffract', 'stoe win xpow softwar', 'total conduct', 'flow', 'feg-sem', 'gold wire contact', 'xrd', '5% h2/ar', 'conduct', 'panalyt empyrean diffractomet', 'perovskit', 'h2/ar', 'thermogravimetr analysi', 'calcin', 'reduc condit', 'proteu thermal analysi softwar', 'field emiss 74 scan electron microscop', 'low oxygen partial pressur', 'crystal structur', 'weight chang', 'cell paramet', 'four-termin method', 'netzsch sta 449c instrument', 'xrd pattern', 'phase puriti', 'tga', 'redox cycl']",.,"Room temperature powder X-ray diffraction (XRD) was performed on a PANalytical Empyrean diffractometer. The obtained XRD patterns were analysed with STOE Win XPOW software in order to determine phase purity, the crystal structure and the cell parameters of the samples. Thermogravimetric analysis (TGA) was performed using a Netzsch STA 449C instrument equipped with Proteus thermal analysis software. The TGA studies were carried out under reducing conditions (5% H2/Ar) from room temperature to 900°C, in order to determine the weight change of the perovskite during the reduction. The microstructure of the samples' surface was analysed using a JEOL JSM-6700 field emission 74 scanning electron microscope (FEG-SEM). The total conductivity of the samples was measured using a conventional four-terminal method. Bar samples were prepared by calcination at 1300°C for 1h. Gold wire contacts were attached to the bars, which then were cured at 850°C for 1h. The conductivity of the samples was measured under a redox cycle at 900°C. Low oxygen partial pressure was achieved by using a continuous flow of 5% H2/Ar.
"
74,S0370269304009141.txt,"['longitudin beam and target single-spin asymmetri', 'collin function', 'single-particl inclus di', 't-odd fragment function', 'receiv contribut also from t-odd distribut function', 'factor', 't-odd distribut function', 'exhaust treatment of the contribut of t-odd distribut function', 'sublead order in an expans in\xa01/q', 'subleading-twist transverse-momentum depend function', 'e+p→e′+h+x', 'twist distribut', 'factor proof for observ contain subleading-twist transverse-momentum depend function', 'single-jet inclus di', 'quark', 'herm and cla experiment collabor', 'quark mass correct', 'incid photon', 'describ the longitudin beam and target spin asymmetri', 'proof for the leading-twist case', 'fragment function', 'e+p→e′+jet+x']",.,"Longitudinal beam and target single-spin asymmetries have been at the center of the attention lately, since they have been measured by the HERMES and CLAS experimental Collaborations [1–4] and more measurements are planned. They were originally believed to be signals of the so-called T-odd fragmentation functions [5], in particular, of the Collins function [6–12]. However, both types of asymmetry can receive contributions also from T-odd distribution functions [13–16], a fact that has often been neglected in analyses. An exhaustive treatment of the contributions of T-odd distribution functions has not been carried out completely so far, especially up to subleading order in an expansion in 1/Q, Q2 being the virtuality of the incident photon and the only hard scale of the process, and including quark mass corrections. It is the purpose of the present work to describe the longitudinal beam and target spin asymmetries in a complete way in terms of leading and subleading twist distribution and fragmentation functions. We consider both single-particle inclusive DIS, e+p→e′+h+X, and single-jet inclusive DIS, e+p→e′+jet+X. We assume factorization holds for these processes, even though at present there is no factorization proof for observables containing subleading-twist transverse-momentum dependent functions (only recently proofs for the leading-twist case have been presented in Refs. [17,18]).
"
75,S0098300412001793.txt,"['recalcul of amphibol analys', 'amph class', 'ilmat', 'provid miner formula recalcul combin with the associ propag of the analyt uncertainti', 'hyper-form', 'to provid user with greater flexibl in data report', 'recalcul of pyroxen analys', 'some gener program', 'recalcul the formula of multipl miner', 'incorpor the associ uncertainti propag calculations.', 'miner', 'recalcul of magnetit and ilmenit', 'recalcul of multipl common miner', 'a new matlab® base program', 'method', 'probe amph', 'allow user with littl or no experi oper matlab® and/or perform miner formula recalcul and uncertainti propag to undertak both with eas', 'calcmin', 'miner (miner error analysis)', 'px-nom']",.,"MINERAL (MINeral ERror AnaLysis) is a new MATLAB® based program that provides mineral formula recalculations combined with the associated propagation of the analytical uncertainties. Methods are based on the work of Giamarita and Day (1990). However, additional features have been added to provide users with greater flexibility in data reporting. Many programs exist to recalculate wt% data into formula unit cations. Some generalized programs can be used to recalculate the formula of multiple minerals e.g. CALCMIN (Brandelik, 2009) and HYPER-FORM (De Bjerg et al., 1992). Other programs are mineral specific e.g. AMPH CLASS (Esawi, 2004) and PROBE AMPH (Tindle and Webb, 1994) for the recalculation of amphibole analyses; ILMAT (Lepage, 2003) for the recalculation of magnetite and ilmenite; and PX-NOM (Sturm, 2002) for the recalculation of pyroxene analyses. MINERAL provides a rapid method for the recalculation of multiple common minerals. However, its strength lies in the fact that is the first tool to incorporate the associated uncertainty propagation calculations. As these are performed concurrently with the standard recalculations, no additional time is needed to perform uncertainty propagation. While an understanding of the underlying calculations is strongly recommended, MINERAL is designed to allow users with little or no experience operating MATLAB® and/or performing mineral formula recalculations and uncertainty propagation to undertake both with ease.
"
